date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:35	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/ui-shape-light-b.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/ui-shape-light-b.svg	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:35	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/mask-line-a.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/mask-line-a.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:36	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/mask-line-b.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/mask-line-b.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:36	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/mask-line-c.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/mask-line-c.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/mask-line-d.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/mask-line-d.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/polygon-line-a.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/polygon-line-a.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/polygon-line-b.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/polygon-line-b.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/polygon-line-a-fill.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/polygon-line-a-fill.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:40	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/polygon-line-c.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/polygon-line-c.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:41	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/polygon-fill.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/polygon-fill.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:41	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/dot-c.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/dot-c.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:42	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/light-ix.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/light-ix.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:42	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/images/icons/icon-bg-a.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/images/icons/icon-bg-a.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:43	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/images/icons/icon-bg-a2.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/images/icons/icon-bg-a2.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:43	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/images/icons/icon-bg-a3.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/images/icons/icon-bg-a3.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:44	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/line.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/line.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/hexagon.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/hexagon.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/polygon-a-dark.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/polygon-a-dark.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:46	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/assets2/images/polygon-a-light.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/assets2/images/polygon-a-light.png	(from https://bi-GramFinance/assets2/css/style.css?ver=192)
16:27:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/Error%20pJS%20-%20No%20image.src	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/Error%20pJS%20-%20No%20image.141.delayed	(from https://bi-GramFinance/assets2/js/jquery.bundle.js?ver=192)
16:27:50	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/logo.png	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/logo.png	(from https://bi-GramFinance/forgot-password.php)
16:27:50	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/WhitePaper.pdf	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/WhitePaper.pdf	(from https://bi-GramFinance/forgot-password.php)
16:27:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442fd6d-88d62a4c35ab6c96;gz%22	https://bi-GramFinance/logo.svg	C:/Users/User/Desktop/BYGRAM/bi-GramFinance/logo.svg	(from https://bi-GramFinance/forgot-password.php)
16:27:52	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Sat,%2016%20Mar%202024%2015:27:52%20GMT	http://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Users/User/Desktop/BYGRAM/translate.google.com/translate_a/element.145a0d8.delayed	(from https://bi-GramFinance/forgot-password.php)
16:27:56	90012/90012	---MC-	200	added ('OK')	text/javascript	date:Sat,%2016%20Mar%202024%2015:27:53%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Users/User/Desktop/BYGRAM/translate.google.com/translate_a/elementa0d8.js	(from https://bi-GramFinance/forgot-password.php)
